0.490941 	2.74783 	0.00434673 	3.00033 	-3.89753e-20
0.561075 	2.74783 	0.00434673 	3.00033 	-3.89753e-20
0.63121 	2.74783 	0.00434673 	3.00033 	-3.89753e-20
0.701344 	2.74783 	0.00434673 	3.00033 	-3.89753e-20
0.771478 	2.74783 	0.00434673 	3.00033 	-3.89753e-20
0.841613 	2.74783 	0.00434673 	3.00033 	-3.89753e-20
0.911747 	2.7228 	0.0145056 	3.00801 	-9.02412e-20
0.981881 	2.7228 	0.0145056 	3.00801 	-9.02412e-20
1.05202 	2.7228 	0.0145056 	3.00801 	-9.02412e-20
1.12215 	2.7228 	0.0145056 	3.00801 	-9.02412e-20
1.19228 	2.7228 	0.0145056 	3.00801 	-9.02412e-20
1.26242 	2.7228 	0.0145056 	3.00801 	-9.02412e-20
1.33255 	2.67884 	0.0193014 	3.02331 	9.01793e-20
1.40269 	2.67884 	0.0193014 	3.02331 	9.01793e-20
1.47282 	2.67884 	0.0193014 	3.02331 	9.01793e-20
1.54296 	2.67884 	0.0193014 	3.02331 	9.01793e-20
1.61309 	2.67884 	0.0193014 	3.02331 	9.01793e-20
1.68323 	2.67884 	0.0193014 	3.02331 	9.01793e-20
1.75336 	2.61849 	0.0247369 	3.04252 	4.36325e-20
1.82349 	2.61849 	0.0247369 	3.04252 	4.36325e-20
1.89363 	2.61849 	0.0247369 	3.04252 	4.36325e-20
1.96376 	2.61849 	0.0247369 	3.04252 	4.36325e-20
2.0339 	2.61849 	0.0247369 	3.04252 	4.36325e-20
2.10403 	2.61849 	0.0247369 	3.04252 	4.36325e-20
2.17417 	2.54723 	0.0242459 	3.06668 	0
2.2443 	2.54723 	0.0242459 	3.06668 	0
2.31443 	2.54723 	0.0242459 	3.06668 	0
2.38457 	2.54723 	0.0242459 	3.06668 	0
2.4547 	2.54723 	0.0242459 	3.06668 	0
2.52484 	2.54723 	0.0242459 	3.06668 	0
2.59497 	2.4709 	0.0256761 	3.09073 	-2.03305e-19
2.66511 	2.4709 	0.0256761 	3.09073 	-2.03305e-19
2.73524 	2.4709 	0.0256761 	3.09073 	-2.03305e-19
2.80538 	2.4709 	0.0256761 	3.09073 	-2.03305e-19
2.87551 	2.4709 	0.0256761 	3.09073 	-2.03305e-19
2.94564 	2.4709 	0.0256761 	3.09073 	-2.03305e-19
3.01578 	2.39459 	0.0233622 	3.11625 	1.62023e-19
3.08591 	2.39459 	0.0233622 	3.11625 	1.62023e-19
3.15605 	2.39459 	0.0233622 	3.11625 	1.62023e-19
3.22618 	2.39459 	0.0233622 	3.11625 	1.62023e-19
3.29632 	2.39459 	0.0233622 	3.11625 	1.62023e-19
3.36645 	2.39459 	0.0233622 	3.11625 	1.62023e-19
3.43659 	2.32012 	0.0250072 	3.13924 	-3.03967e-19
3.50672 	2.32012 	0.0250072 	3.13924 	-3.03967e-19
3.57685 	2.32012 	0.0250072 	3.13924 	-3.03967e-19
3.64699 	2.32012 	0.0250072 	3.13924 	-3.03967e-19
3.71712 	2.32012 	0.0250072 	3.13924 	-3.03967e-19
3.78726 	2.31221 	0.0142039 	3.13799 	-3.3777e-19
3.85739 	2.23903 	0.0119833 	3.16284 	6.26507e-19
3.92753 	2.23903 	0.0119833 	3.16284 	6.26507e-19
3.99766 	2.23903 	0.0119833 	3.16284 	6.26507e-19
4.06779 	2.23903 	0.0119833 	3.16284 	6.26507e-19
4.13793 	2.23903 	0.0119833 	3.16284 	6.26507e-19
4.20806 	2.23903 	0.0119833 	3.16284 	6.26507e-19
4.2782 	2.16783 	0.014422 	3.18371 	-3.61435e-19
4.34833 	2.16783 	0.014422 	3.18371 	-3.61435e-19
4.41847 	2.16783 	0.014422 	3.18371 	-3.61435e-19
4.4886 	2.16783 	0.014422 	3.18371 	-3.61435e-19
4.55874 	2.16783 	0.014422 	3.18371 	-3.61435e-19
4.62887 	2.16783 	0.014422 	3.18371 	-3.61435e-19
4.699 	2.16783 	0.014422 	3.18371 	-3.61435e-19
