0.490941 	1.21116 	0.00612083 	3.00279 	0
0.561075 	1.21116 	0.00612083 	3.00279 	0
0.63121 	1.21116 	0.00612083 	3.00279 	0
0.701344 	1.21116 	0.00612083 	3.00279 	0
0.771478 	1.21116 	0.00612083 	3.00279 	0
0.841613 	1.21116 	0.00612083 	3.00279 	0
0.911747 	1.21116 	0.00612083 	3.00279 	0
0.981881 	1.21116 	0.00612083 	3.00279 	0
1.05202 	1.21116 	0.00612083 	3.00279 	0
1.12215 	1.21116 	0.00612083 	3.00279 	0
1.19228 	1.21116 	0.00612083 	3.00279 	0
1.26242 	1.18501 	0.0115018 	3.00798 	0
1.33255 	1.18501 	0.0115018 	3.00798 	0
1.40269 	1.18501 	0.0115018 	3.00798 	0
1.47282 	1.18501 	0.0115018 	3.00798 	0
1.54296 	1.18501 	0.0115018 	3.00798 	0
1.61309 	1.18501 	0.0115018 	3.00798 	0
1.68323 	1.18501 	0.0115018 	3.00798 	0
1.75336 	1.18501 	0.0115018 	3.00798 	0
1.82349 	1.13525 	0.0148153 	3.02394 	4.3509e-19
1.89363 	1.13525 	0.0148153 	3.02394 	4.3509e-19
1.96376 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.0339 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.10403 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.17417 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.2443 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.31443 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.38457 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.4547 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.52484 	1.13525 	0.0148153 	3.02394 	4.3509e-19
2.59497 	1.10061 	0.00733143 	3.03674 	-6.9137e-19
2.66511 	1.10061 	0.00733143 	3.03674 	-6.9137e-19
2.73524 	1.10061 	0.00733143 	3.03674 	-6.9137e-19
2.80538 	1.10061 	0.00733143 	3.03674 	-6.9137e-19
2.87551 	1.10061 	0.00733143 	3.03674 	-6.9137e-19
